Cell_Index,Sample_Tag,Sample_Name
853432,SampleTag01_hs,SampleTag01_hs
380370,SampleTag01_hs,SampleTag01_hs
851670,SampleTag01_hs,SampleTag01_hs
236170,SampleTag01_hs,SampleTag01_hs
402293,SampleTag01_hs,SampleTag01_hs
22500,SampleTag02_hs,SampleTag02_hs
229055,SampleTag03_hs,SampleTag03_hs
432891,SampleTag01_hs,SampleTag01_hs
822305,SampleTag03_hs,SampleTag03_hs
64307,SampleTag03_hs,SampleTag03_hs
85715,SampleTag01_hs,SampleTag01_hs
777816,SampleTag03_hs,SampleTag03_hs
624288,SampleTag03_hs,SampleTag03_hs
642226,SampleTag01_hs,SampleTag01_hs
171904,SampleTag03_hs,SampleTag03_hs
769708,SampleTag02_hs,SampleTag02_hs
364157,SampleTag02_hs,SampleTag02_hs
511165,SampleTag03_hs,SampleTag03_hs
876396,SampleTag02_hs,SampleTag02_hs
154308,SampleTag02_hs,SampleTag02_hs
364158,SampleTag02_hs,SampleTag02_hs
380113,SampleTag03_hs,SampleTag03_hs
665457,SampleTag02_hs,SampleTag02_hs
821977,SampleTag03_hs,SampleTag03_hs
884200,SampleTag02_hs,SampleTag02_hs
82955,Undetermined,Undetermined
107690,SampleTag01_hs,SampleTag01_hs
664983,SampleTag01_hs,SampleTag01_hs
856275,SampleTag03_hs,SampleTag03_hs
866040,SampleTag01_hs,SampleTag01_hs
278271,SampleTag03_hs,SampleTag03_hs
831601,SampleTag01_hs,SampleTag01_hs
639647,SampleTag03_hs,SampleTag03_hs
863155,SampleTag02_hs,SampleTag02_hs
183541,SampleTag02_hs,SampleTag02_hs
756867,SampleTag01_hs,SampleTag01_hs
297564,Undetermined,Undetermined
558654,SampleTag03_hs,SampleTag03_hs
640438,SampleTag03_hs,SampleTag03_hs
480988,SampleTag02_hs,SampleTag02_hs
663979,SampleTag01_hs,SampleTag01_hs
40187,SampleTag01_hs,SampleTag01_hs
125791,SampleTag01_hs,SampleTag01_hs
693271,SampleTag03_hs,SampleTag03_hs
30362,SampleTag01_hs,SampleTag01_hs
163579,SampleTag01_hs,SampleTag01_hs
286721,SampleTag03_hs,SampleTag03_hs
876962,SampleTag03_hs,SampleTag03_hs
321373,SampleTag01_hs,SampleTag01_hs
442182,SampleTag01_hs,SampleTag01_hs
290038,SampleTag02_hs,SampleTag02_hs
865967,SampleTag03_hs,SampleTag03_hs
640352,SampleTag02_hs,SampleTag02_hs
346791,SampleTag03_hs,SampleTag03_hs
638804,SampleTag03_hs,SampleTag03_hs
763472,SampleTag02_hs,SampleTag02_hs
135548,SampleTag03_hs,SampleTag03_hs
872608,SampleTag01_hs,SampleTag01_hs
150818,SampleTag02_hs,SampleTag02_hs
298791,SampleTag01_hs,SampleTag01_hs
404369,SampleTag01_hs,SampleTag01_hs
689492,SampleTag02_hs,SampleTag02_hs
147261,SampleTag03_hs,SampleTag03_hs
178794,Multiplet,Multiplet
253561,SampleTag02_hs,SampleTag02_hs
254369,SampleTag01_hs,SampleTag01_hs
669007,SampleTag01_hs,SampleTag01_hs
16926,SampleTag02_hs,SampleTag02_hs
293813,SampleTag01_hs,SampleTag01_hs
599682,SampleTag01_hs,SampleTag01_hs
212808,SampleTag01_hs,SampleTag01_hs
731253,SampleTag01_hs,SampleTag01_hs
114057,SampleTag03_hs,SampleTag03_hs
151411,SampleTag01_hs,SampleTag01_hs
417783,SampleTag02_hs,SampleTag02_hs
591204,SampleTag03_hs,SampleTag03_hs
328781,SampleTag03_hs,SampleTag03_hs
132850,Undetermined,Undetermined
603206,SampleTag03_hs,SampleTag03_hs
712281,SampleTag02_hs,SampleTag02_hs
307944,SampleTag01_hs,SampleTag01_hs
247880,SampleTag03_hs,SampleTag03_hs
49638,SampleTag01_hs,SampleTag01_hs
664530,SampleTag01_hs,SampleTag01_hs
248551,SampleTag02_hs,SampleTag02_hs
303486,SampleTag02_hs,SampleTag02_hs
804199,SampleTag03_hs,SampleTag03_hs
630693,SampleTag01_hs,SampleTag01_hs
88598,SampleTag02_hs,SampleTag02_hs
370209,SampleTag03_hs,SampleTag03_hs
686573,SampleTag03_hs,SampleTag03_hs
693243,SampleTag01_hs,SampleTag01_hs
763429,SampleTag01_hs,SampleTag01_hs
127167,SampleTag03_hs,SampleTag03_hs
315678,SampleTag01_hs,SampleTag01_hs
124758,SampleTag03_hs,SampleTag03_hs
590897,SampleTag02_hs,SampleTag02_hs
853175,SampleTag03_hs,SampleTag03_hs
405671,SampleTag01_hs,SampleTag01_hs
41837,SampleTag02_hs,SampleTag02_hs
57367,SampleTag02_hs,SampleTag02_hs
100767,SampleTag02_hs,SampleTag02_hs
354343,SampleTag01_hs,SampleTag01_hs
520850,SampleTag02_hs,SampleTag02_hs
746348,SampleTag02_hs,SampleTag02_hs
373380,SampleTag01_hs,SampleTag01_hs
684984,SampleTag02_hs,SampleTag02_hs
725747,SampleTag03_hs,SampleTag03_hs
741105,SampleTag01_hs,SampleTag01_hs
295813,SampleTag01_hs,SampleTag01_hs
685805,SampleTag02_hs,SampleTag02_hs
821058,SampleTag01_hs,SampleTag01_hs
851342,SampleTag02_hs,SampleTag02_hs
377786,SampleTag02_hs,SampleTag02_hs
347147,SampleTag01_hs,SampleTag01_hs
712181,SampleTag03_hs,SampleTag03_hs
423260,SampleTag02_hs,SampleTag02_hs
391241,SampleTag02_hs,SampleTag02_hs
514512,SampleTag01_hs,SampleTag01_hs
120097,SampleTag01_hs,SampleTag01_hs
704185,SampleTag03_hs,SampleTag03_hs
217179,SampleTag01_hs,SampleTag01_hs
59666,SampleTag01_hs,SampleTag01_hs
220550,SampleTag01_hs,SampleTag01_hs
685298,SampleTag03_hs,SampleTag03_hs
852160,SampleTag02_hs,SampleTag02_hs
363895,SampleTag01_hs,SampleTag01_hs
527938,SampleTag01_hs,SampleTag01_hs
712354,SampleTag01_hs,SampleTag01_hs
866828,SampleTag02_hs,SampleTag02_hs
645310,SampleTag03_hs,SampleTag03_hs
866578,SampleTag01_hs,SampleTag01_hs
681482,SampleTag01_hs,SampleTag01_hs
752462,SampleTag02_hs,SampleTag02_hs
883295,SampleTag03_hs,SampleTag03_hs
241405,SampleTag03_hs,SampleTag03_hs
316438,SampleTag02_hs,SampleTag02_hs
289223,SampleTag03_hs,SampleTag03_hs
513188,SampleTag03_hs,SampleTag03_hs
653682,SampleTag03_hs,SampleTag03_hs
56527,SampleTag01_hs,SampleTag01_hs
702018,SampleTag01_hs,SampleTag01_hs
531993,SampleTag03_hs,SampleTag03_hs
152017,SampleTag03_hs,SampleTag03_hs
490210,SampleTag03_hs,SampleTag03_hs
657877,SampleTag01_hs,SampleTag01_hs
673472,SampleTag01_hs,SampleTag01_hs
164544,SampleTag03_hs,SampleTag03_hs
48090,SampleTag01_hs,SampleTag01_hs
137495,SampleTag01_hs,SampleTag01_hs
294679,SampleTag01_hs,SampleTag01_hs
530710,SampleTag01_hs,SampleTag01_hs
550384,SampleTag01_hs,SampleTag01_hs
257283,SampleTag01_hs,SampleTag01_hs
503473,SampleTag03_hs,SampleTag03_hs
839728,SampleTag01_hs,SampleTag01_hs
652874,SampleTag01_hs,SampleTag01_hs
740349,SampleTag02_hs,SampleTag02_hs
766316,SampleTag03_hs,SampleTag03_hs
132259,SampleTag02_hs,SampleTag02_hs
395411,SampleTag02_hs,SampleTag02_hs
105607,SampleTag02_hs,SampleTag02_hs
116396,SampleTag02_hs,SampleTag02_hs
264345,SampleTag01_hs,SampleTag01_hs
589824,Multiplet,Multiplet
710375,SampleTag02_hs,SampleTag02_hs
26327,SampleTag01_hs,SampleTag01_hs
4782,SampleTag02_hs,SampleTag02_hs
113738,SampleTag03_hs,SampleTag03_hs
627479,SampleTag01_hs,SampleTag01_hs
326799,SampleTag03_hs,SampleTag03_hs
277678,SampleTag03_hs,SampleTag03_hs
579357,SampleTag01_hs,SampleTag01_hs
816734,SampleTag01_hs,SampleTag01_hs
35508,SampleTag01_hs,SampleTag01_hs
318154,SampleTag02_hs,SampleTag02_hs
462589,SampleTag01_hs,SampleTag01_hs
403157,SampleTag02_hs,SampleTag02_hs
508469,SampleTag02_hs,SampleTag02_hs
639115,SampleTag03_hs,SampleTag03_hs
430938,SampleTag02_hs,SampleTag02_hs
334958,SampleTag03_hs,SampleTag03_hs
135490,SampleTag01_hs,SampleTag01_hs
684779,SampleTag03_hs,SampleTag03_hs
340109,SampleTag02_hs,SampleTag02_hs
262181,SampleTag03_hs,SampleTag03_hs
238973,SampleTag03_hs,SampleTag03_hs
690737,SampleTag02_hs,SampleTag02_hs
62981,SampleTag02_hs,SampleTag02_hs
28199,SampleTag01_hs,SampleTag01_hs
229546,SampleTag03_hs,SampleTag03_hs
269821,SampleTag03_hs,SampleTag03_hs
747735,SampleTag01_hs,SampleTag01_hs
473259,SampleTag03_hs,SampleTag03_hs
855879,Undetermined,Undetermined
31320,SampleTag03_hs,SampleTag03_hs
599928,SampleTag03_hs,SampleTag03_hs
823956,SampleTag03_hs,SampleTag03_hs
34685,SampleTag03_hs,SampleTag03_hs
97968,SampleTag01_hs,SampleTag01_hs
116621,SampleTag03_hs,SampleTag03_hs
510596,SampleTag01_hs,SampleTag01_hs
322465,SampleTag03_hs,SampleTag03_hs
33784,SampleTag02_hs,SampleTag02_hs
388784,SampleTag02_hs,SampleTag02_hs
760222,SampleTag03_hs,SampleTag03_hs
351618,SampleTag02_hs,SampleTag02_hs
716009,SampleTag02_hs,SampleTag02_hs
722363,SampleTag03_hs,SampleTag03_hs
767973,SampleTag03_hs,SampleTag03_hs
465191,SampleTag02_hs,SampleTag02_hs
580428,SampleTag02_hs,SampleTag02_hs
668774,SampleTag01_hs,SampleTag01_hs
33418,SampleTag01_hs,SampleTag01_hs
297044,SampleTag01_hs,SampleTag01_hs
239967,SampleTag01_hs,SampleTag01_hs
669773,SampleTag02_hs,SampleTag02_hs
100314,SampleTag03_hs,SampleTag03_hs
186208,SampleTag02_hs,SampleTag02_hs
667394,SampleTag03_hs,SampleTag03_hs
61191,SampleTag03_hs,SampleTag03_hs
715946,SampleTag01_hs,SampleTag01_hs
488268,Undetermined,Undetermined
751769,SampleTag01_hs,SampleTag01_hs
130722,SampleTag01_hs,SampleTag01_hs
360052,Multiplet,Multiplet
374107,SampleTag01_hs,SampleTag01_hs
554439,SampleTag02_hs,SampleTag02_hs
596956,SampleTag02_hs,SampleTag02_hs
234584,SampleTag03_hs,SampleTag03_hs
239211,SampleTag01_hs,SampleTag01_hs
389054,SampleTag02_hs,SampleTag02_hs
135972,SampleTag01_hs,SampleTag01_hs
356281,SampleTag01_hs,SampleTag01_hs
688489,SampleTag01_hs,SampleTag01_hs
402740,SampleTag02_hs,SampleTag02_hs
509764,SampleTag01_hs,SampleTag01_hs
99306,SampleTag03_hs,SampleTag03_hs
842223,SampleTag02_hs,SampleTag02_hs
150882,SampleTag03_hs,SampleTag03_hs
324114,SampleTag03_hs,SampleTag03_hs
825881,SampleTag01_hs,SampleTag01_hs
431448,SampleTag01_hs,SampleTag01_hs
475689,SampleTag03_hs,SampleTag03_hs
779150,SampleTag02_hs,SampleTag02_hs
294202,SampleTag03_hs,SampleTag03_hs
789671,SampleTag03_hs,SampleTag03_hs
677370,SampleTag03_hs,SampleTag03_hs
746671,Undetermined,Undetermined
709769,SampleTag01_hs,SampleTag01_hs
687529,Undetermined,Undetermined
129486,SampleTag02_hs,SampleTag02_hs
293770,SampleTag02_hs,SampleTag02_hs
397589,SampleTag02_hs,SampleTag02_hs
789351,SampleTag01_hs,SampleTag01_hs
401122,SampleTag01_hs,SampleTag01_hs
838569,SampleTag01_hs,SampleTag01_hs
772339,SampleTag01_hs,SampleTag01_hs
213695,SampleTag02_hs,SampleTag02_hs
386588,SampleTag01_hs,SampleTag01_hs
578236,SampleTag02_hs,SampleTag02_hs
706715,SampleTag03_hs,SampleTag03_hs
157123,SampleTag03_hs,SampleTag03_hs
633778,SampleTag01_hs,SampleTag01_hs
849518,SampleTag03_hs,SampleTag03_hs
44583,SampleTag01_hs,SampleTag01_hs
789190,SampleTag01_hs,SampleTag01_hs
803880,SampleTag01_hs,SampleTag01_hs
343813,Undetermined,Undetermined
483777,SampleTag03_hs,SampleTag03_hs
616188,SampleTag03_hs,SampleTag03_hs
35364,SampleTag01_hs,SampleTag01_hs
332455,SampleTag03_hs,SampleTag03_hs
358722,SampleTag01_hs,SampleTag01_hs
682885,SampleTag01_hs,SampleTag01_hs
743780,SampleTag02_hs,SampleTag02_hs
299162,SampleTag01_hs,SampleTag01_hs
392965,SampleTag01_hs,SampleTag01_hs
29735,SampleTag01_hs,SampleTag01_hs
369773,SampleTag03_hs,SampleTag03_hs
434805,SampleTag02_hs,SampleTag02_hs
328385,SampleTag03_hs,SampleTag03_hs
665589,SampleTag01_hs,SampleTag01_hs
783102,SampleTag03_hs,SampleTag03_hs
138631,SampleTag01_hs,SampleTag01_hs
178593,SampleTag02_hs,SampleTag02_hs
442937,SampleTag01_hs,SampleTag01_hs
855018,SampleTag02_hs,SampleTag02_hs
514291,SampleTag01_hs,SampleTag01_hs
41400,SampleTag03_hs,SampleTag03_hs
72333,SampleTag01_hs,SampleTag01_hs
266943,SampleTag01_hs,SampleTag01_hs
845518,SampleTag03_hs,SampleTag03_hs
279375,SampleTag02_hs,SampleTag02_hs
647247,SampleTag03_hs,SampleTag03_hs
824909,SampleTag01_hs,SampleTag01_hs
492476,SampleTag01_hs,SampleTag01_hs
554374,SampleTag03_hs,SampleTag03_hs
860045,SampleTag01_hs,SampleTag01_hs
484662,SampleTag02_hs,SampleTag02_hs
460334,SampleTag01_hs,SampleTag01_hs
851943,SampleTag03_hs,SampleTag03_hs
285895,SampleTag01_hs,SampleTag01_hs
385178,SampleTag01_hs,SampleTag01_hs
21856,SampleTag03_hs,SampleTag03_hs
107633,SampleTag01_hs,SampleTag01_hs
234016,SampleTag03_hs,SampleTag03_hs
294777,SampleTag02_hs,SampleTag02_hs
345368,SampleTag03_hs,SampleTag03_hs
396744,SampleTag01_hs,SampleTag01_hs
465324,SampleTag02_hs,SampleTag02_hs
764922,SampleTag01_hs,SampleTag01_hs
265010,SampleTag01_hs,SampleTag01_hs
694573,SampleTag01_hs,SampleTag01_hs
791635,Undetermined,Undetermined
882129,SampleTag01_hs,SampleTag01_hs
883278,SampleTag01_hs,SampleTag01_hs
832806,SampleTag01_hs,SampleTag01_hs
335753,SampleTag01_hs,SampleTag01_hs
858848,SampleTag03_hs,SampleTag03_hs
752125,SampleTag03_hs,SampleTag03_hs
635867,SampleTag01_hs,SampleTag01_hs
619221,SampleTag03_hs,SampleTag03_hs
219037,SampleTag01_hs,SampleTag01_hs
538171,SampleTag02_hs,SampleTag02_hs
381278,SampleTag03_hs,SampleTag03_hs
384175,SampleTag03_hs,SampleTag03_hs
479116,SampleTag01_hs,SampleTag01_hs
404746,SampleTag03_hs,SampleTag03_hs
703177,SampleTag02_hs,SampleTag02_hs
766758,SampleTag02_hs,SampleTag02_hs
314573,SampleTag01_hs,SampleTag01_hs
626033,SampleTag03_hs,SampleTag03_hs
149222,SampleTag03_hs,SampleTag03_hs
702585,SampleTag02_hs,SampleTag02_hs
573267,SampleTag01_hs,SampleTag01_hs
263866,Undetermined,Undetermined
80696,SampleTag02_hs,SampleTag02_hs
823657,SampleTag01_hs,SampleTag01_hs
385860,SampleTag02_hs,SampleTag02_hs
218901,SampleTag01_hs,SampleTag01_hs
385108,SampleTag02_hs,SampleTag02_hs
317976,SampleTag03_hs,SampleTag03_hs
232455,SampleTag01_hs,SampleTag01_hs
810712,SampleTag02_hs,SampleTag02_hs
231603,SampleTag02_hs,SampleTag02_hs
605362,Multiplet,Multiplet
719223,SampleTag01_hs,SampleTag01_hs
345227,SampleTag03_hs,SampleTag03_hs
572222,SampleTag03_hs,SampleTag03_hs
181490,SampleTag02_hs,SampleTag02_hs
53249,SampleTag03_hs,SampleTag03_hs
405897,SampleTag03_hs,SampleTag03_hs
776971,SampleTag01_hs,SampleTag01_hs
130647,SampleTag02_hs,SampleTag02_hs
553853,SampleTag01_hs,SampleTag01_hs
48480,SampleTag01_hs,SampleTag01_hs
229523,SampleTag03_hs,SampleTag03_hs
413127,SampleTag03_hs,SampleTag03_hs
163696,SampleTag03_hs,SampleTag03_hs
614421,SampleTag01_hs,SampleTag01_hs
320775,SampleTag03_hs,SampleTag03_hs
796112,SampleTag02_hs,SampleTag02_hs
668579,SampleTag01_hs,SampleTag01_hs
753497,SampleTag01_hs,SampleTag01_hs
550891,SampleTag03_hs,SampleTag03_hs
650837,SampleTag01_hs,SampleTag01_hs
683386,Undetermined,Undetermined
69,SampleTag02_hs,SampleTag02_hs
168501,SampleTag01_hs,SampleTag01_hs
392669,SampleTag02_hs,SampleTag02_hs
597007,SampleTag01_hs,SampleTag01_hs
207185,SampleTag02_hs,SampleTag02_hs
364119,SampleTag02_hs,SampleTag02_hs
831824,SampleTag01_hs,SampleTag01_hs
683280,SampleTag02_hs,SampleTag02_hs
295368,SampleTag02_hs,SampleTag02_hs
235375,SampleTag02_hs,SampleTag02_hs
562989,SampleTag01_hs,SampleTag01_hs
299498,SampleTag01_hs,SampleTag01_hs
152779,SampleTag02_hs,SampleTag02_hs
644813,SampleTag01_hs,SampleTag01_hs
593046,SampleTag02_hs,SampleTag02_hs
49470,SampleTag02_hs,SampleTag02_hs
310578,SampleTag01_hs,SampleTag01_hs
401234,SampleTag01_hs,SampleTag01_hs
628189,SampleTag01_hs,SampleTag01_hs
865668,SampleTag01_hs,SampleTag01_hs
635465,SampleTag03_hs,SampleTag03_hs
478758,SampleTag01_hs,SampleTag01_hs
830241,SampleTag01_hs,SampleTag01_hs
152586,SampleTag01_hs,SampleTag01_hs
562087,SampleTag02_hs,SampleTag02_hs
43856,SampleTag02_hs,SampleTag02_hs
391834,SampleTag03_hs,SampleTag03_hs
239609,SampleTag03_hs,SampleTag03_hs
746686,SampleTag01_hs,SampleTag01_hs
768458,SampleTag01_hs,SampleTag01_hs
668404,SampleTag01_hs,SampleTag01_hs
882924,SampleTag03_hs,SampleTag03_hs
526712,SampleTag02_hs,SampleTag02_hs
838071,SampleTag03_hs,SampleTag03_hs
187021,SampleTag03_hs,SampleTag03_hs
117160,SampleTag01_hs,SampleTag01_hs
590902,SampleTag01_hs,SampleTag01_hs
9223,SampleTag02_hs,SampleTag02_hs
36869,SampleTag02_hs,SampleTag02_hs
155915,SampleTag02_hs,SampleTag02_hs
178083,SampleTag01_hs,SampleTag01_hs
192230,SampleTag02_hs,SampleTag02_hs
244665,SampleTag03_hs,SampleTag03_hs
423228,SampleTag01_hs,SampleTag01_hs
477090,SampleTag01_hs,SampleTag01_hs
28203,SampleTag01_hs,SampleTag01_hs
611809,SampleTag03_hs,SampleTag03_hs
847339,SampleTag01_hs,SampleTag01_hs
241486,SampleTag01_hs,SampleTag01_hs
499338,SampleTag01_hs,SampleTag01_hs
354996,SampleTag01_hs,SampleTag01_hs
246216,SampleTag03_hs,SampleTag03_hs
219875,SampleTag01_hs,SampleTag01_hs
736634,SampleTag01_hs,SampleTag01_hs
774988,SampleTag03_hs,SampleTag03_hs
875094,SampleTag01_hs,SampleTag01_hs
819947,SampleTag02_hs,SampleTag02_hs
605343,SampleTag01_hs,SampleTag01_hs
598960,SampleTag01_hs,SampleTag01_hs
716129,SampleTag02_hs,SampleTag02_hs
435937,SampleTag01_hs,SampleTag01_hs
807795,SampleTag02_hs,SampleTag02_hs
611493,SampleTag03_hs,SampleTag03_hs
774987,SampleTag01_hs,SampleTag01_hs
158898,SampleTag02_hs,SampleTag02_hs
620687,SampleTag02_hs,SampleTag02_hs
625407,SampleTag03_hs,SampleTag03_hs
279391,SampleTag03_hs,SampleTag03_hs
757821,SampleTag01_hs,SampleTag01_hs
83088,SampleTag02_hs,SampleTag02_hs
166981,SampleTag02_hs,SampleTag02_hs
638491,SampleTag01_hs,SampleTag01_hs
606344,SampleTag01_hs,SampleTag01_hs
518871,SampleTag03_hs,SampleTag03_hs
164306,SampleTag03_hs,SampleTag03_hs
877828,SampleTag02_hs,SampleTag02_hs
4528,SampleTag03_hs,SampleTag03_hs
31388,SampleTag03_hs,SampleTag03_hs
75706,SampleTag02_hs,SampleTag02_hs
333114,SampleTag01_hs,SampleTag01_hs
119749,SampleTag03_hs,SampleTag03_hs
198856,SampleTag01_hs,SampleTag01_hs
245100,SampleTag03_hs,SampleTag03_hs
566504,SampleTag01_hs,SampleTag01_hs
664980,SampleTag01_hs,SampleTag01_hs
839551,SampleTag03_hs,SampleTag03_hs
290600,SampleTag03_hs,SampleTag03_hs
859515,SampleTag01_hs,SampleTag01_hs
348959,SampleTag03_hs,SampleTag03_hs
284942,SampleTag03_hs,SampleTag03_hs
416287,SampleTag01_hs,SampleTag01_hs
485320,SampleTag02_hs,SampleTag02_hs
59891,SampleTag01_hs,SampleTag01_hs
309274,SampleTag01_hs,SampleTag01_hs
166426,SampleTag03_hs,SampleTag03_hs
763589,SampleTag01_hs,SampleTag01_hs
176001,SampleTag02_hs,SampleTag02_hs
241549,SampleTag01_hs,SampleTag01_hs
419781,SampleTag01_hs,SampleTag01_hs
825628,SampleTag01_hs,SampleTag01_hs
67967,SampleTag02_hs,SampleTag02_hs
277124,SampleTag03_hs,SampleTag03_hs
318602,SampleTag02_hs,SampleTag02_hs
463181,SampleTag03_hs,SampleTag03_hs
767124,SampleTag01_hs,SampleTag01_hs
769893,SampleTag01_hs,SampleTag01_hs
161721,SampleTag01_hs,SampleTag01_hs
299883,SampleTag02_hs,SampleTag02_hs
867723,SampleTag02_hs,SampleTag02_hs
638084,SampleTag01_hs,SampleTag01_hs
741221,SampleTag01_hs,SampleTag01_hs
317348,SampleTag03_hs,SampleTag03_hs
880914,SampleTag02_hs,SampleTag02_hs
469048,SampleTag02_hs,SampleTag02_hs
852091,SampleTag01_hs,SampleTag01_hs
516128,SampleTag02_hs,SampleTag02_hs
334771,SampleTag03_hs,SampleTag03_hs
246981,SampleTag03_hs,SampleTag03_hs
691167,SampleTag01_hs,SampleTag01_hs
729790,SampleTag02_hs,SampleTag02_hs
869555,SampleTag02_hs,SampleTag02_hs
182373,SampleTag01_hs,SampleTag01_hs
246452,SampleTag01_hs,SampleTag01_hs
285560,SampleTag01_hs,SampleTag01_hs
237455,SampleTag01_hs,SampleTag01_hs
595861,SampleTag02_hs,SampleTag02_hs
815311,SampleTag01_hs,SampleTag01_hs
346422,SampleTag02_hs,SampleTag02_hs
395591,SampleTag02_hs,SampleTag02_hs
497251,SampleTag01_hs,SampleTag01_hs
560631,SampleTag02_hs,SampleTag02_hs
746739,SampleTag01_hs,SampleTag01_hs
111730,Undetermined,Undetermined
479450,SampleTag02_hs,SampleTag02_hs
453211,SampleTag01_hs,SampleTag01_hs
745712,SampleTag02_hs,SampleTag02_hs
484580,Multiplet,Multiplet
872296,SampleTag03_hs,SampleTag03_hs
304247,Undetermined,Undetermined
644443,SampleTag02_hs,SampleTag02_hs
251718,SampleTag02_hs,SampleTag02_hs
534910,Multiplet,Multiplet
348559,SampleTag02_hs,SampleTag02_hs
333538,SampleTag02_hs,SampleTag02_hs
255114,SampleTag01_hs,SampleTag01_hs
231416,SampleTag01_hs,SampleTag01_hs
182660,SampleTag02_hs,SampleTag02_hs
289572,SampleTag03_hs,SampleTag03_hs
376000,SampleTag03_hs,SampleTag03_hs
384066,SampleTag03_hs,SampleTag03_hs
561669,SampleTag03_hs,SampleTag03_hs
379066,SampleTag02_hs,SampleTag02_hs
110764,SampleTag03_hs,SampleTag03_hs
698151,SampleTag01_hs,SampleTag01_hs
223335,SampleTag01_hs,SampleTag01_hs
317653,SampleTag03_hs,SampleTag03_hs
555762,SampleTag02_hs,SampleTag02_hs
789834,SampleTag03_hs,SampleTag03_hs
419128,SampleTag01_hs,SampleTag01_hs
531436,SampleTag03_hs,SampleTag03_hs
732728,SampleTag01_hs,SampleTag01_hs
750036,SampleTag03_hs,SampleTag03_hs
363163,SampleTag02_hs,SampleTag02_hs
559349,SampleTag01_hs,SampleTag01_hs
112418,SampleTag02_hs,SampleTag02_hs
133512,SampleTag01_hs,SampleTag01_hs
874373,SampleTag01_hs,SampleTag01_hs
64942,SampleTag03_hs,SampleTag03_hs
415355,SampleTag01_hs,SampleTag01_hs
786210,SampleTag03_hs,SampleTag03_hs
1361,SampleTag03_hs,SampleTag03_hs
408960,SampleTag02_hs,SampleTag02_hs
396138,SampleTag03_hs,SampleTag03_hs
302534,SampleTag01_hs,SampleTag01_hs
856534,SampleTag03_hs,SampleTag03_hs
188672,SampleTag02_hs,SampleTag02_hs
721130,SampleTag03_hs,SampleTag03_hs
701207,SampleTag03_hs,SampleTag03_hs
758509,SampleTag01_hs,SampleTag01_hs
307708,SampleTag02_hs,SampleTag02_hs
859770,SampleTag03_hs,SampleTag03_hs
871875,SampleTag03_hs,SampleTag03_hs
426918,SampleTag01_hs,SampleTag01_hs
318345,SampleTag03_hs,SampleTag03_hs
831430,SampleTag02_hs,SampleTag02_hs
335166,SampleTag01_hs,SampleTag01_hs
375123,SampleTag01_hs,SampleTag01_hs
414452,SampleTag03_hs,SampleTag03_hs
397964,SampleTag01_hs,SampleTag01_hs
332463,SampleTag02_hs,SampleTag02_hs
799586,SampleTag02_hs,SampleTag02_hs
197036,SampleTag02_hs,SampleTag02_hs
252961,SampleTag02_hs,SampleTag02_hs
293681,SampleTag01_hs,SampleTag01_hs
166907,SampleTag02_hs,SampleTag02_hs
700508,SampleTag03_hs,SampleTag03_hs
362968,SampleTag02_hs,SampleTag02_hs
716649,SampleTag02_hs,SampleTag02_hs
696604,SampleTag03_hs,SampleTag03_hs
357858,SampleTag01_hs,SampleTag01_hs
412350,SampleTag01_hs,SampleTag01_hs
635986,SampleTag03_hs,SampleTag03_hs
236330,Multiplet,Multiplet
736047,SampleTag03_hs,SampleTag03_hs
152994,SampleTag03_hs,SampleTag03_hs
254437,SampleTag01_hs,SampleTag01_hs
834386,SampleTag01_hs,SampleTag01_hs
180792,SampleTag03_hs,SampleTag03_hs
316609,SampleTag01_hs,SampleTag01_hs
601055,SampleTag02_hs,SampleTag02_hs
844338,SampleTag02_hs,SampleTag02_hs
54393,SampleTag01_hs,SampleTag01_hs
